Fc1cccnc1F,6,-1.18702117,0,0,0
Fc1cccnc1F,1,-1.089571779,0,0,0
Fc1cccnc1F,4,-1.005747877,0,0,0
Fc1cccnc1F,3,-0.658110813,0,0,0
Fc1cccnc1F,2,-0.761240858,0,0,0
Fc1cc(F)c(F)nc1F,5,-1.032076673,0,0,0
Fc1cc(F)c(F)nc1F,3,-1.027365629,0,0,0
Fc1ccccn1,1,-1.407874605,0,0,0
Fc1ccccn1,5,-1.111040225,0,0,0
Fc1ccccn1,3,-1.015454524,0,0,0
Fc1ccccn1,4,-0.626549281,0,0,0
Fc1ccccn1,2,-0.419293231,0,0,0
CCOC(=O)CF,5,0.180655164,0,0,0
CCOC(=O)CF,1,0.479593881,0,0,0
CCOC(=O)CF,0,1.360978817,0,0,0
CCOC(=O)CF,3,-1.503465576,0,0,0
Nc1ncnc2[nH]cnc12,5,-1.114001753,0,0,0
Nc1ncnc2[nH]cnc12,9,-0.546558152,0,0,0
Nc1ncnc2[nH]cnc12,7,-0.930337808,0,0,0
Nc1ncnc2nc[nH]c12,5,-1.300894221,0,0,0
Nc1ncnc2nc[nH]c12,9,-0.438717063,0,0,0
Nc1ncnc2nc[nH]c12,7,-1.018531984,0,0,0
