SMILES,id,QM,Reserve1,NMR,Reserve2
c1ccc(cc1)Cl,0,-1.193177465965261,126.4,1.1768244069986247,7.22
C=CC(C)(C)C,0,-0.23666818700641726,109.0,0.2049968005838902,4.78
C(=O)N(C)C,4,0.6790273985993417,36.1,-0.5796345045952195,2.81
C(=C(Cl)Cl)Cl,0,-0.8802968427043314,116.7,0.8860727050794625,6.49
C=C(C=C)C,2,-0.9381740945138983,139.82,0.8661582049480131,6.44
c1c(nccn1)C,6,0.7190372412328471,21.53,-0.6768172652366928,2.5660000000000003
CCN(=O)=O,0,1.141424255701647,12.4,-1.0814799079077466,1.55
C1COC1,0,0.769679836566217,22.9,-0.6154806048318285,2.72
C1CC(=O)C=CC1,6,0.8220032106768849,25.8,-0.8624204064618021,2.1
CC(C)(C)C=O,2,1.1784379274712737,23.44,-1.2686762091433716,1.08
c1c(cccc1)C,0,-1.1847370334096994,130.0,1.1051322065254068,7.04
CCCl,1,0.2832039965456647,39.9,-0.26498540251831765,3.6
C(=O)N(C)C,3,0.8687361684195835,31.1,-0.5119252041482912,2.98
C=CC(C)(C)C,3,1.3001116954800203,29.4,-1.3005394093536908,1.0
c1c(cccc1)N(C)C,4,-0.926956723108888,116.6,0.8900556051057523,6.5
c1ccccc1,0,-1.2450623760470683,128.5,1.180807307024915,7.23
c1c(cccc1)N(C)C,5,-1.1685869416800088,129.0,1.129029606683146,7.1
C=CC(C)(C)C,1,-0.7184670773857931,149.8,0.6112526032654595,5.8
C(=C\Cl)/Cl,0,-0.8478139658995959,120.3,0.8342950047376939,6.36
C1COC(=O)C1,1,0.12553963950129904,68.6,0.04568079953229419,4.38
C1CCN(CC1)C,1,0.989313776356179,26.01,-1.1332576082495152,1.42
c1c(cccc1)N(C)C,7,0.6183001306021839,40.2,-0.5637029044900599,2.85
c1ccccn1,2,-1.369074618876403,135.89,1.334945538042334,7.617000000000001
C(Cl)(Cl)Cl,0,-1.2582528355819507,77.2,1.172841506972335,7.21
c1ccc(s1)C,0,-1.1211597492249483,123.03,1.1170809066042764,7.07
C(=O)/C=C/C,0,-1.9581875803193474,194.04,2.083730742984834,9.497
c1cccs1,1,-1.1165193382528433,126.7,1.0493716061573484,6.9
C(=O)/C=C/C,4,0.9081979310170147,18.61,-0.8895041266405734,2.032
CC(C)C#N,2,1.2464363906136988,19.98,-1.181052408564994,1.3
C1CCC1,0,0.9091844750819508,23.3,-0.9181810068298607,1.96
c1ccc(cc1)Cl,1,-1.229387287015311,129.7,1.1768244069986247,7.22
c1ccon1,1,-0.8521620675191266,103.61,0.8183634046325342,6.32
C1CCN(CC1)C,6,0.639602174670982,46.85,-0.8624204064618021,2.1
C=C(C)Cl,2,0.872353496657682,26.05,-0.8504717063829325,2.13
C1COCOC1,0,0.9536154966731327,26.64,-0.9898732073030787,1.78
c12c(cccc1)cc[nH]2,7,-1.110746228539516,121.7,0.9936110057892895,6.76
C1CCCC1,0,1.1647359265693888,26.5,-1.101394408039196,1.5
c1ccon1,0,-1.5106619615292225,149.08,1.5830802096801944,8.24
[C@H]12[C@@H]3C[C@@H]4[C@H]1[C@@H]4[C@H]23,1,1.146831978724257,14.71,-1.1101567880970336,1.4780000000000002
C1CCC1,0,0.6985755865526986,30.2,-0.675224105226177,2.57
C1CCN(C1)C,5,0.6990505892506308,42.9,-0.7668308058308447,2.34
C(=O)/C=C/C,2,-0.6873361313367097,134.61,0.7486626541724608,6.145
C(=C)(C)C,2,1.0114927484826972,23.45,-1.0137706074608184,1.72
c1c(cccc1)C,5,-1.1908389911446726,129.2,1.1051322065254068,7.04
CCCl,0,1.1724821244125871,18.7,-1.101394408039196,1.5
c1cccn1C,1,-0.6966169532809195,108.3,0.7347225040804465,6.11
C1OCCC1,0,0.20311123394050806,68.0,-0.22117350222912885,3.71
C1CC(=O)C=CC1,0,0.927307654941511,22.9,-0.8624204064618021,2.1
c1ccc(s1)C,5,0.7248103509461757,14.95,-0.7050958554233512,2.495
C(=C(\C)/C(C)C)\C,3,0.8568611009712829,36.99,-0.8142273161436944,2.221
C(=C\C#N)/C#N,0,-0.8352081250698604,119.33,0.8084061545668094,6.295
CC(C)(C)N(=O)=O,0,1.1537012485097367,27.8,-1.057582507750007,1.61
n1ccccn1,1,-1.8762313455915347,152.6,1.981370212309184,9.24
C(=O)(C)C(Cl)(Cl),2,0.6506733913997059,21.51,-0.6473438050421477,2.64
CCN(=O)=O,1,-0.002345702249635438,70.9,0.053646599584874166,4.4
c1ccccn1,0,-1.6445031063388424,149.9,1.6906185103900213,8.51
C1CCOCC1,0,1.1250914706265982,24.0,-1.065548307802587,1.59
C(=CC)(C)C,1,-0.4238192499916412,118.8,0.3404154014777466,5.12
C(C)(OC)OC,3,0.5222765082817675,52.31,-0.3808877932833538,3.3089999999999997
C(C#N)C#N,0,0.24673840481211198,8.77,-0.26339224250780185,3.6039999999999996
CC(C)(C)OC,5,0.47901472410087975,49.41,-0.46014750380652264,3.11
[SiH](C)(C)Cl,2,1.4866050624219527,1.27,-1.483752810563026,0.54
C(=O)C,2,0.7742837088692516,30.7,-0.8544546064092223,2.12
C1CC(=O)C1,0,0.9487558536865969,9.9,-0.8903007066458315,2.03
C1CC(=C)C1,0,0.7369777277470505,16.76,-0.9309262869139884,1.9280000000000002
C1CC(=O)C=CC1,5,-1.1494406790864409,150.6,1.053354506183638,6.91
C(=O)(Cl)C,3,0.5882288059561785,33.7,-0.6393780049895679,2.66
C(=C(\C)/C(C)C)\C,6,1.0994047862691965,13.21,-1.0774970078814565,1.56
c1scc(C)n1,0,-1.6500569840377401,152.14,1.7742594109421095,8.72
C=C(C=C)C,0,-0.3374783749752249,113.64,0.288637701135978,4.99
C1CC(=O)C=CC1,1,0.780056818582579,38.2,-0.8624204064618021,2.1
c1c(nccn1)C,0,-1.607708666583645,144.85,1.7137193305425027,8.568
C(C)SCC,3,0.6619273014737878,25.5,-0.6843847752866439,2.5469999999999997
CC(C)C#N,1,0.6008711854549843,19.87,-0.6234464048844083,2.7
C1OCCC1,3,0.9085267790386605,26.0,-0.9779245072242091,1.81
c1ccc(o1)C=O,1,-0.9146797303007984,112.9,0.898021405158332,6.52
C(=CCl)(C)C,1,-0.611883779703658,111.64,0.6072697032391696,5.79
c1ccccn1,0,-1.644539645007914,149.94,1.7236765806082277,8.593
C(=O)(C#N)OCC,5,0.0727778013617705,65.4,0.05842607961642187,4.412
C(=C(\C)/C(C)C)\C,4,1.300623236847024,21.52,-1.3093017894115286,0.978
C1CC(=O)C1,1,0.4468241566487171,47.8,-0.47209620388539225,3.08
CC(C)(C)Cl,2,1.0619891891397806,34.5,-1.057582507750007,1.61
C1CC=CC1,2,-0.6264992473323359,130.77,0.5554920028974011,5.66
C(C)(C)Cl,1,1.1522031630777967,27.4,-1.097411508012906,1.51
C(=O)(C)N(C)C,2,0.8669457736350706,21.4,-0.910215206777281,1.98
c12c(cccc1)cc[nH]2,3,-1.1847004947406279,119.7,1.101149306499117,7.03
CC(C)(C)C=O,4,-1.977479997589203,205.83,2.0769598129401414,9.48
C(C)(OC)OC,0,0.05706617366094175,101.24,0.12055932002654449,4.5680000000000005
C1CCC(=O)CC1,0,0.9202922304797463,25.1,-0.985890307276789,1.79
C[C@@H](C#N)Cl,1,0.9998003743797546,23.4,-0.9619929071190495,1.85
c12c(cccc1)cc[nH]2,6,-0.8645486763344323,101.9,0.8422608047902734,6.38
N(C)(C)C#N,1,0.6303213527267709,40.53,-0.5625080344821729,2.853
CO,0,0.33483313594397074,49.8,-0.30481440278121663,3.5
C(=CCl)(C)C,3,0.9729809912811304,18.16,-0.9819074072504991,1.8
C1=C[C@H]2C[C@@H]1C=C2,3,0.8825843239977562,75.2,-0.9181810068298607,1.96
C1CC(=O)C=CC1,4,-0.6141491771861031,129.8,0.6431158034757787,5.88
C1=C[C@H]2C[C@@H]1C=C2,0,-1.0419073760084414,143.2,0.9657307056052604,6.69
c1cccn1C,5,0.2905848076981469,35.6,-0.25701960246573785,3.62
C1CC=CC1=O,3,-0.6955938705469118,134.37,0.7267567040278665,6.09
C1CCCCC1,0,1.0812816064096362,27.3,-1.1332576082495152,1.42
C1CC=CC1,1,0.7802760505970087,32.59,-0.7867453059622941,2.29
C=CC[N]C=S,1,-0.7198190081414465,130.4,0.6232013033443292,5.83
c1scc(C)n1,4,0.7483047151592757,16.77,-0.7031044054102062,2.5
C1CCC=CC1,0,1.0293601576587574,22.9,-1.053599607723717,1.62
[C@H]12[C@@H]3C[C@@H]4[C@H]1[C@@H]4[C@H]23,0,1.1891072188402088,22.99,-1.1631293584466895,1.345
C(C)(C)Cl,0,0.04277955405390838,53.6,-0.061857501177532845,4.11
C(C)(OC)OC,1,1.290465486845093,18.8,-1.1886199186149449,1.281
C1(=C(C(=O)OC1)Cl)Cl,5,-0.1795217085782864,70.9,0.252791600899369,4.9
c1ccc(o1)C=O,2,-1.1729715819686137,121.9,1.133012506709436,7.11
O1CC1,1,0.743920074870672,39.5,-0.6871728053050467,2.54
C1CCOCC1,1,1.1375511567800471,27.1,-1.065548307802587,1.59
c1c(nccn1)C,3,-1.60328748762597,143.9,1.6679159802401688,8.453
C1CC=CC1=O,0,0.8302609498870883,34.02,-0.8146256061463233,2.22
