Fc1cccnc1F,4,-1.397794013,0,0,0
Fc1cccnc1F,3,-1.179731236,0,0,0
Fc1cccnc1F,2,-1.328553235,0,0,0
Fc1cc(F)c(F)nc1F,2,-1.327712845,0,0,0
Fc1ccccn1,5,-1.497288809,0,0,0
Fc1ccccn1,3,-1.1680754,0,0,0
Fc1ccccn1,4,-1.413286408,0,0,0
Fc1ccccn1,2,-1.072490242,0,0,0
CCOC(=O)CF,5,-0.222125797,0,0,0
CCOC(=O)CF,1,0.158899444,0,0,0
CCOC(=O)CF,0,1.227728592,0,0,0
